"Country Name","Country Code","Indicator Name","Indicator Code","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Bangladesh - Dhaka","BGD_DHK","Procedures required to register property (number)","IC.PRP.PROC","8","8","8","8","8","8","8","8","8","8","8","8",
"Bangladesh - Dhaka","BGD_DHK","Procedures required to start a business - Women (number)","IC.REG.PROC.WOMEN","9","9","9","8","8","9","9","9","9","9","9","9",
"Bangladesh - Dhaka","BGD_DHK","Procedures required to start a business (number)","IC.REG.PROC","9","9","9","8","8","9","9","9","9","9","9","9",
"Bangladesh - Dhaka","BGD_DHK","Profit tax (%)","IC.TAX.PRFT.CP.ZS","38.8","38.8","40.8","39.9","38.8","38.8","38.8","38.8","32.5","35.4","34.4","34.4",
"Bangladesh - Dhaka","BGD_DHK","Public credit registry coverage (% of adults)","IC.CRD.PUBL.ZS","0.4","0.6","0.7","0.6","0.9","0.6","0.6","0.8","0.8","0.9","0.9","0.9",
"Bangladesh - Dhaka","BGD_DHK","Quality of the land administration index (0-30)","IC.RP.QLAI","","","","","","","","","","4.5","4.5","4.5",
"Bangladesh - Dhaka","BGD_DHK","Reliability of supply and transparency of tariff index (0-8)","IC.GE.RSTTI","","","","","","","","","","0","0","0",
"Bangladesh - Dhaka","BGD_DHK","Resolving Insolvency: cost (% of estate)","IC.ISV.COST","8","8","8","8","8","8","8","8","8","8","8","8",
"Bangladesh - Dhaka","BGD_DHK","Resolving Insolvency: recovery rate (cents on the dollar)","IC.ISV.RECRT","24.2","24.9","23.2","23.2","23.2","25.8","25.8","25.5","25.8","25.8","25.8","27",
"Bangladesh - Dhaka","BGD_DHK","Strength of governance structure index (0-10.5)","IC.PI.SOGS","","","","","","","","","5","5","5","5",
"Bangladesh - Dhaka","BGD_DHK","Strength of insolvency framework index (0-16)","IC.ISV.SOIF","","","","","","","","","4","4","4","4",
"Bangladesh - Dhaka","BGD_DHK","Strength of investor protection index (0 to 10)","IC.PI.INV","","","","","","","","","5.7","5.7","5.7","5.7",
"Bangladesh - Dhaka","BGD_DHK","Tax payments (number)","IC.TAX.PAYM","33","21","33","21","34","22","34","33","33","33","33","33",
"Bangladesh - Dhaka","BGD_DHK","Time required to build a warehouse (days)","IC.WRH.DURS","299","299","299","278","278","278","278","278","278","278","278","278",
"Bangladesh - Dhaka","BGD_DHK","Time required to connect to electricity (days)","IC.ELC.TIME","","","","","137","142","295","404","404","404","404","404",
"Bangladesh - Dhaka","BGD_DHK","Time required to enforce a contract (days)","IC.LGL.DURS","1442","1442","1442","1442","1442","1442","1442","1442","1442","1442","1442","1442",
"Bangladesh - Dhaka","BGD_DHK","Time required to register property (days)","IC.PRP.DURS","424","424","425","245","245","245","245","244","244","244","244","244",
"Bangladesh - Dhaka","BGD_DHK","Time required to start a business - Women (days)","IC.REG.DURS.WOMEN","51.5","43.5","67.5","66.5","43.5","26.5","26.5","26.5","22.5","19.5","19.5","19.5",
"Bangladesh - Dhaka","BGD_DHK","Time required to start a business (days)","IC.REG.DURS","51.5","43.5","67.5","66.5","43.5","26.5","26.5","26.5","22.5","19.5","19.5","19.5",
"Bangladesh - Dhaka","BGD_DHK","Time to export: Documentary compliance (hours)","IC.EXP.TIME.EXP.DOC","","","","","","","","","","147","147","147",
"Bangladesh - Dhaka","BGD_DHK","Time to import: Documentary compliance (hours)","IC.EXP.TIME.IMP.DOC","","","","","","","","","","144","144","144",
"Bangladesh - Dhaka","BGD_DHK","Time to prepare and pay taxes (hours)","IC.TAX.DURS","400","400","400","302","302","302","422","422","422","422","422","435",
"Bangladesh - Dhaka","BGD_DHK","Time to resolve insolvency (years)","IC.ISV.DURS","","","","","","","","","","4","4","4",
"Bangladesh - Dhaka","BGD_DHK","Total tax rate (% of profit)","IC.TAX.TOTL.CP.ZS","38.8","38.8","40.8","39.9","38.8","38.8","38.8","38.8","32.5","35.4","34.4","34.4",
"Bangladesh - Dhaka","BGD_DHK","Trade: Cost to export (US$ per container)","IC.EXP.COST.EXP","","","","","","","","","","408","408","408",
"Bangladesh - Dhaka","BGD_DHK","Trade: Cost to import (US$ per container)","IC.EXP.COST.IMP","","","","","","","","","","1294","1294","1294",
"Bangladesh - Dhaka","BGD_DHK","Trade: Time to export (day)","IC.EXP.TIME.EXP","","","","","","","","","","100","100","100",
"Bangladesh - Dhaka","BGD_DHK","Trade: Time to import (days)","IC.EXP.TIME.IMP","","","","","","","","","","183","183","183",
"Barbados","BRB","Building quality control index (0-15)","IC.DCP.BQCI","","","","","","","","","","5.5","5.5","5.5",
"Barbados","BRB","Cost – Women (% of income per capita)","IC.REG.COST.PC.ZS.WOMEN","","","","","","","7.6","7.2","7.2","7.6","7.1","7.7",
"Barbados","BRB","Cost to build a warehouse (% of income per capita)","IC.DCP.COST","","","","","","","0.2","0.2","0.2","0.2","0.2","0.2",
"Barbados","BRB","Cost to enforce a contract (% of claim)","IC.EC.COST","","","","","","","19.7","19.7","19.7","19.7","19.7","19.7",
"Barbados","BRB","Cost to export: Documentary compliance (USD)","IC.EXP.COST.EXP.DOC","","","","","","","","","","109","109","109",
"Barbados","BRB","Cost to get electricity (% of income per capita)","IC.GE.COST","","","","","","","63.8","61","60.9","64","59.4","64.7",
"Barbados","BRB","Cost to import (deflated US$ per container)","IC.EXP.COST.IMP.DEF","","","","","","","","","","","","",
"Barbados","BRB","Cost to import: Documentary compliance (USD)","IC.EXP.COST.IMP.DOC","","","","","","","","","","146","146","146",
"Barbados","BRB","Cost to register property (% of property value)","IC.RP.COST","","","","","","","5.6","5.6","5.6","5.6","5.6","5.6",
"Barbados","BRB","Cost to start a business (% of income per capita)","IC.REG.COST.PC.ZS","","","","","","","7.6","7.2","7.2","7.6","7.1","7.7",
"Barbados","BRB","Credit: Strength of legal rights index (0=weak to 10=strong)","IC.LGL.CRED.XQ","","","","","","","","","7","7","7","7",
"Barbados","BRB","Creditor participation index (0-4)","IC.ISV.CPI","","","","","","","","","","","","",
"Barbados","BRB","Depth of credit information index (0=low to 6=high)","IC.CRD.INFO.XQ","","","","","","","","","0","0","0","0",
"Barbados","BRB","Ease of doing business index (1=easiest to 185=most difficult)","IC.BUS.EASE.XQ","","","","","","","","","","","115","117",
"Barbados","BRB","Ease of shareholder suits index (0 to 10)","IC.PI.SHAR","","","","","","","","","7","7","7","7",
"Barbados","BRB","Extent of conflict of interest regulation index (0-10)","IC.PI.CIR","","","","","","","","","3.7","3.7","3.7","3.7",
"Barbados","BRB","Extent of corporate transparency index (0-9)","IC.PI.CT","","","","","","","","","4","4","4","4",
"Barbados","BRB","Extent of director liability index (0 to 10)","IC.PI.DIR","","","","","","","2","2","2","2","2","2",
"Barbados","BRB","Extent of disclosure index (0 to 10)","IC.BUS.DISC.XQ","","","","","","","2","2","2","2","2","2",
"Barbados","BRB","Extent of shareholder governance index (0-10)","IC.PI.SG","","","","","","","","","3.3","3.3","3.3","3.3",
"Barbados","BRB","Extent of shareholder rights index (0-10.5)","IC.PI.SR","","","","","","","","","4","4","4","4",
"Barbados","BRB","Labor tax and contributions (%)","IC.TAX.LABR.CP.ZS","","","","","","","","","12.7","12.2","12.2","12.2",
"Barbados","BRB","Minimum paid-in capital required to start a business (% of income per capita)","IC.REG.CAP","","","","","","","0","0","0","0","0","0",
"Barbados","BRB","Other taxes (%)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","2.9","3","3",
"Barbados","BRB","Outcome (0 as piecemeal sale and 1 as going concern)","IC.ISV.OTCM","","","","","","","1","1","1","1","1","1",
"Barbados","BRB","Postfiling index (0-100)","IC.TAX.PFI","","","","","","","","","","","73.6","73.6",
"Barbados","BRB","Private credit bureau coverage (% of adults)","IC.CRD.PRVT.ZS","","","","","","","0","0","0","0","0","0",
"Barbados","BRB","Procedures required to build a warehouse (number)","IC.WRH.PROC","","","","","","","9","9","9","9","9","9",
"Barbados","BRB","Procedures required to connect to electricity (number)","IC.GE.NUM","","","","","","","7","7","7","7","7","7",
"Barbados","BRB","Procedures required to enforce a contract (number)","IC.LGL.PROC","","","","","","","","","","","","",
"Barbados","BRB","Procedures required to register property (number)","IC.PRP.PROC","","","","","","","6","6","6","6","6","6",
"Barbados","BRB","Procedures required to start a business - Women (number)","IC.REG.PROC.WOMEN","","","","","","","8","8","8","8","8","8",
"Barbados","BRB","Procedures required to start a business (number)","IC.REG.PROC","","","","","","","8","8","8","8","8","8",
"Barbados","BRB","Profit tax (%)","IC.TAX.PRFT.CP.ZS","","","","","","","35","34.7","34.6","34.6","34.7","34.7",
"Barbados","BRB","Public credit registry coverage (% of adults)","IC.CRD.PUBL.ZS","","","","","","","0","0","0","0","0","0",
"Barbados","BRB","Quality of the land administration index (0-30)","IC.RP.QLAI","","","","","","","","","","11.5","11.5","11.5",
"Barbados","BRB","Reliability of supply and transparency of tariff index (0-8)","IC.GE.RSTTI","","","","","","","","","","6","6","6",
"Barbados","BRB","Resolving Insolvency: cost (% of estate)","IC.ISV.COST","","","","","","","15","15","15","15","15","15",
"Barbados","BRB","Resolving Insolvency: recovery rate (cents on the dollar)","IC.ISV.RECRT","","","","","","","65.1","65.1","65.1","65.1","65.4","65.8",
"Barbados","BRB","Strength of governance structure index (0-10.5)","IC.PI.SOGS","","","","","","","","","3.3","3.3","3.3","3.3",
"Barbados","BRB","Strength of insolvency framework index (0-16)","IC.ISV.SOIF","","","","","","","","","11","11","11","11",
"Barbados","BRB","Strength of investor protection index (0 to 10)","IC.PI.INV","","","","","","","","","3.5","3.5","3.5","3.5",
"Barbados","BRB","Tax payments (number)","IC.TAX.PAYM","","","","","","","27","27","27","27","28","28",
"Barbados","BRB","Time required to build a warehouse (days)","IC.WRH.DURS","","","","","","","442","442","442","442","442","442",
"Barbados","BRB","Time required to connect to electricity (days)","IC.ELC.TIME","","","","","","","87","87","87","87","87","87",
"Barbados","BRB","Time required to enforce a contract (days)","IC.LGL.DURS","","","","","","","1340","1340","1340","1340","1340","1340",
"Barbados","BRB","Time required to register property (days)","IC.PRP.DURS","","","","","","","105","105","105","105","105","105",
"Barbados","BRB","Time required to start a business - Women (days)","IC.REG.DURS.WOMEN","","","","","","","18","18","18","18","18","15",
"Barbados","BRB","Time required to start a business (days)","IC.REG.DURS","","","","","","","18","18","18","18","18","15",
"Barbados","BRB","Time to export: Documentary compliance (hours)","IC.EXP.TIME.EXP.DOC","","","","","","","","","","54","54","54",
"Barbados","BRB","Time to import: Documentary compliance (hours)","IC.EXP.TIME.IMP.DOC","","","","","","","","","","74","74","74",
"Barbados","BRB","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","245","237","237","237","237","237",
"Barbados","BRB","Time to resolve insolvency (years)","IC.ISV.DURS","","","","","","","","","","1.8","1.8","1.8",
"Barbados","BRB","Total tax rate (% of profit)","IC.TAX.TOTL.CP.ZS","","","","","","","35","34.7","34.6","34.6","34.7","34.7",
"Barbados","BRB","Trade: Cost to export (US$ per container)","IC.EXP.COST.EXP","","","","","","","","","","350","350","350",
"Barbados","BRB","Trade: Cost to import (US$ per container)","IC.EXP.COST.IMP","","","","","","","","","","1585","1585","1585",
"Barbados","BRB","Trade: Time to export (day)","IC.EXP.TIME.EXP","","","","","","","","","","41","41","41",
"Barbados","BRB","Trade: Time to import (days)","IC.EXP.TIME.IMP","","","","","","","","","","104","104","104",
"Belarus","BLR","Building quality control index (0-15)","IC.DCP.BQCI","","","","","","","","","","13","13","13",
"Belarus","BLR","Cost – Women (% of income per capita)","IC.REG.COST.PC.ZS.WOMEN","32.9","26.8","9.5","8.3","2.1","2","1.6","2.5","0.9","0.9","0.9","0.6",
"Belarus","BLR","Cost to build a warehouse (% of income per capita)","IC.DCP.COST","1.6","1.3","1.3","1","0.9","0.9","0.8","0.8","0.6","0.8","0.8","0.7",
"Belarus","BLR","Cost to enforce a contract (% of claim)","IC.EC.COST","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4","23.4",
"Belarus","BLR","Cost to export: Documentary compliance (USD)","IC.EXP.COST.EXP.DOC","","","","","","","","","","140","140","140",
"Belarus","BLR","Cost to get electricity (% of income per capita)","IC.GE.COST","","","","","1463.4","1383","1383.8","838.8","431.7","364.1","296.2","119.3",
"Belarus","BLR","Cost to import (deflated US$ per container)","IC.EXP.COST.IMP.DEF","","","","","","","","","","","","",
"Belarus","BLR","Cost to import: Documentary compliance (USD)","IC.EXP.COST.IMP.DOC","","","","","","","","","","0","0","0",
"Belarus","BLR","Cost to register property (% of property value)","IC.RP.COST","0.1","0.1","0.1","0","0","0","0","0","0","0","0","0",
"Belarus","BLR","Cost to start a business (% of income per capita)","IC.REG.COST.PC.ZS","32.9","26.8","9.5","8.3","2.1","2","1.6","2.5","0.9","0.9","0.9","0.6",
"Belarus","BLR","Credit: Strength of legal rights index (0=weak to 10=strong)","IC.LGL.CRED.XQ","","","","","","","","","2","2","2","2",
"Belarus","BLR","Creditor participation index (0-4)","IC.ISV.CPI","","","","","","","","","","","","",
"Belarus","BLR","Depth of credit information index (0=low to 6=high)","IC.CRD.INFO.XQ","","","","","","","","","6","6","6","7",
"Belarus","BLR","Ease of doing business index (1=easiest to 185=most difficult)","IC.BUS.EASE.XQ","","","","","","","","","","","50","37",
"Belarus","BLR","Ease of shareholder suits index (0 to 10)","IC.PI.SHAR","","","","","","","","","8","8","8","8",
"Belarus","BLR","Extent of conflict of interest regulation index (0-10)","IC.PI.CIR","","","","","","","","","5","5","5","5.7",
"Belarus","BLR","Extent of corporate transparency index (0-9)","IC.PI.CT","","","","","","","","","6","6","6","7",
"Belarus","BLR","Extent of director liability index (0 to 10)","IC.PI.DIR","3","3","0","0","0","0","0","0","0","0","0","2",
"Belarus","BLR","Extent of disclosure index (0 to 10)","IC.BUS.DISC.XQ","1","1","5","5","5","5","7","7","7","7","7","7",
"Belarus","BLR","Extent of shareholder governance index (0-10)","IC.PI.SG","","","","","","","","","6.7","6.7","6.7","7",
"Belarus","BLR","Extent of shareholder rights index (0-10.5)","IC.PI.SR","","","","","","","","","6","6","6","6",
"Belarus","BLR","Labor tax and contributions (%)","IC.TAX.LABR.CP.ZS","","","","","","","","","39","39","39","39",
"Belarus","BLR","Minimum paid-in capital required to start a business (% of income per capita)","IC.REG.CAP","42.8","36.4","29.7","12.4","0","0","0","0","0","0","0","0",
"Belarus","BLR","Other taxes (%)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","1.1","1.1","1.1",
"Belarus","BLR","Outcome (0 as piecemeal sale and 1 as going concern)","IC.ISV.OTCM","","","","","","","0","","0","0","0","0",
"Belarus","BLR","Postfiling index (0-100)","IC.TAX.PFI","","","","","","","","","","","50","50",
"Belarus","BLR","Private credit bureau coverage (% of adults)","IC.CRD.PRVT.ZS","0","0","0","0","0","0","0","0","0","0","0","0",
"Belarus","BLR","Procedures required to build a warehouse (number)","IC.WRH.PROC","19","19","19","19","17","17","17","16","16","16","16","16",
"Belarus","BLR","Procedures required to connect to electricity (number)","IC.GE.NUM","","","","","7","7","7","7","7","7","7","4",
"Belarus","BLR","Procedures required to enforce a contract (number)","IC.LGL.PROC","","","","","","","","","","","","",
"Belarus","BLR","Procedures required to register property (number)","IC.PRP.PROC","7","7","7","4","3","3","2","2","2","2","2","2",
"Belarus","BLR","Procedures required to start a business - Women (number)","IC.REG.PROC.WOMEN","17","17","11","9","7","7","7","7","6","6","5","5",
"Belarus","BLR","Procedures required to start a business (number)","IC.REG.PROC","17","17","11","9","7","7","7","7","6","6","5","5",
"Belarus","BLR","Profit tax (%)","IC.TAX.PRFT.CP.ZS","137.2","137.2","120.8","117.4","99.9","80.8","63","59.2","52","52.4","54","54.8",
"Belarus","BLR","Public credit registry coverage (% of adults)","IC.CRD.PUBL.ZS","1.1","1.1","1.1","2.4","23.4","33.5","49.5","56.2","60.3","64.5","66.9","70.1",
"Belarus","BLR","Quality of the land administration index (0-30)","IC.RP.QLAI","","","","","","","","","","21.5","21.5","23.5",
"Belarus","BLR","Reliability of supply and transparency of tariff index (0-8)","IC.GE.RSTTI","","","","","","","","","","8","8","8",
"Belarus","BLR","Resolving Insolvency: cost (% of estate)","IC.ISV.COST","22","22","22","22","22","22","22","22","22","22","22","20",
"Belarus","BLR","Resolving Insolvency: recovery rate (cents on the dollar)","IC.ISV.RECRT","9.3","13.7","14.3","14.4","14.4","23.6","26","22.5","19.3","19.5","19.7","33.1",
